sku,asin,main_decision,main_sha256,main_reason_codes,approved_replacement_candidate,gallery_structure_status,gallery_secondary_count,gallery_slot_1_status,gallery_product_visual_status,content_deterministic_status,content_full_evidence_status,content_failure_messages,content_fix_in_plan,price_status,consumer_price_check,business_price_check,min_price_check,max_price_check,discount_absent_check,list_price_absent_check,buyable,discoverable,required_repairs
WR-ASR5-AVWE,B0H859VYXH,REGENERATE,9938a7a37201154ff673b4eba193de4d4b6834bb23378032f32f27c0fcb312a7,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"content does not state 12 pieces for ""Smucker's Uncrustables Frozen Peanut Butter & Apple Cinnamon Jelly Sandwich – 12g Protein""",true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
AG-ASKV-W9EN,B0H85B64V2,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
WK-ASPD-G9HL,B0H85CF81Y,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
VT-ASTH-B6LM,B0H85CL8JD,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
WZ-ASXK-ZFAS,B0H85DF1R7,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
QP-ASAD-PTLX,B0H85DG2JQ,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"content does not state 12 pieces for ""Smucker's Uncrustables Frozen Peanut Butter & Apple Cinnamon Jelly Sandwich – 12g Protein""",true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
WR-ASTH-TPXV,B0H85DRT93,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"content does not state 12 pieces for ""Smucker's Uncrustables Frozen Peanut Butter & Apple Cinnamon Jelly Sandwich – 12g Protein""",true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
VK-ASSB-3YFK,B0H85FY28F,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand title must contain exactly one count claim equal to 24; found none,true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
RQ-AS78-STLZ,B0H85GR968,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
FN-ASVM-UWAG,B0H85J88LJ,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
BK-AS5Z-8UY5,B0H85JF1V1,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
RH-ASWA-ER34,B0H85JR6WN,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
NV-AS86-HD44,B0H85KQJKS,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
PJ-ASDX-E8LW,B0H85MGP35,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"own-brand recipe contains individual pieces, not retail boxes/cases",true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
RQ-AS0L-9B45,B0H85MQLHG,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"content does not state 12 pieces for ""Smucker's Uncrustables Frozen Peanut Butter & Apple Cinnamon Jelly Sandwich – 12g Protein""",true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,false,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
BD-AS8P-XAW5,B0H85MXFH8,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"content does not state 12 pieces for ""Smucker's Uncrustables Frozen Peanut Butter & Apple Cinnamon Jelly Sandwich – 12g Protein""",true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
ZP-ASJD-X7ZD,B0H85N7X8W,REGENERATE,5518355a28eb1f5cf2dafae5129e62e56bd068d0c647a6027a03d2e94ce58eb7,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,false,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
TL-ASHN-ZRKG,B0H85P9F3R,REGENERATE,846005feea2a43108672aa5d4c65f272511d4332c5f7d449ba2ee437633c4e2b,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,true,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
RZ-AS26-WLRM,B0H85PJ516,REGENERATE,d30551fb1c2e5738c2bf526fd59c7f37695f82e113724bc9bbd7199bb2e6f8e9,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
VA-ASOK-QJCA,B0H85RZDX5,REGENERATE,c3c91ca192562b66a53a3841127aa4d7ee554de850d02cb5e148e2985c0f8dc4,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
HA-ASCR-ME3A,B0H85V287S,REGENERATE,03e9749b052a72b529b38cd9d4112bb16ef743f09e17048648af31c1584f49ae,UNAPPROVED_COOLER_TEMPLATE_VISIBLE|INCORRECT_SALUTEM_LOGO_VISIBLE|INCORRECT_GEL_PACK_DESIGN_VISIBLE|UNACCEPTABLE_MAIN_IMAGE_COMPOSITION_VISIBLE,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,"own-brand recipe contains individual pieces, not retail boxes/cases",true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,false,true,REGENERATE_MAIN|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
AN-ASUW-49Y5,B0H8628LW3,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
CK-ASUM-WT9W,B0H86PRTWS,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,FAIL_REPAIR_REQUIRED,FAIL_AND_NEEDS_EVIDENCE,own-brand content uses retail-count × pack-of multiplication,true,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|REPAIR_TEXT_SEMANTICS|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
NM-ASEW-S2SK,B0H86TVN3C,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,5,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
BD-ASGH-LREJ,B0H86Z59DW,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
RS-AS47-M3K3,B0H87748WJ,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER|CLEAR_OPERATIONAL_LISTING_ISSUES
EW-ASWP-PMZX,B0H891WSZ9,UNOBSERVABLE,,NO_LOCAL_BYTES_FOR_OBSERVED_AMAZON_MAIN_URL,false,PASS_METADATA_AND_HASH_ALLOWLIST,7,VERIFIED_REQUIRED_INFOGRAPHIC,UNOBSERVABLE,PASS_LIMITED_RULESET,NEEDS_EVIDENCE,,,FAIL_REPAIR_REQUIRED,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,true,true,OBSERVE_MAIN_THEN_KEEP_OR_REGENERATE|DOWNLOAD_AND_VISUALLY_VERIFY_LIVE_PRODUCT_SECONDARIES|BIND_TEXT_AND_STRUCTURED_CLAIMS_TO_PHYSICAL_PACKAGE_EVIDENCE|REPAIR_CANONICAL_OFFER
